resultId,raceId,driverId,constructorId,number,grid,position,points,laps,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
25138,1060,840,117,18,9,13,0.0,70,54,12,1:08.659,226.405,11
25139,1060,841,51,99,15,14,0.0,70,55,17,1:09.042,225.149,11
25140,1060,8,51,7,16,15,0.0,70,69,15,1:08.874,225.699,11
25141,1060,849,3,6,18,16,0.0,70,62,11,1:08.520,226.865,11
25142,1060,20,117,5,11,17,0.0,69,51,8,1:08.420,227.196,4
25143,1060,854,210,47,19,18,0.0,69,56,18,1:09.394,224.007,12
25144,1060,853,210,9,20,19,0.0,69,49,19,1:09.757,222.842,12
25146,1061,1,131,44,2,1,25.0,52,45,2,1:29.699,236.430,1
25147,1061,844,6,16,4,2,18.0,52,45,5,1:30.569,234.159,1
25148,1061,822,131,77,3,3,15.0,52,45,4,1:30.524,234.275,1
25149,1061,846,1,4,5,4,12.0,52,44,9,1:31.420,231.979,1
25150,1061,817,1,3,6,5,10.0,52,51,8,1:31.284,232.325,1
25151,1061,832,6,55,10,6,8.0,52,51,7,1:31.223,232.480,1
25152,1061,4,214,14,7,7,6.0,52,48,10,1:31.698,231.276,1
25153,1061,840,117,18,14,8,4.0,52,48,12,1:31.992,230.537,1
25154,1061,839,214,31,9,9,2.0,52,48,14,1:32.210,229.992,1
25155,1061,852,213,22,16,10,1.0,52,51,6,1:30.826,233.497,1
25156,1061,842,213,10,11,11,0.0,52,52,3,1:30.266,234.945,1
25157,1061,847,3,63,12,12,0.0,51,49,13,1:32.049,230.394,11
25158,1061,841,51,99,15,13,0.0,51,49,15,1:32.346,229.653,11
25159,1061,849,3,6,17,14,0.0,51,51,16,1:32.477,229.328,11
25160,1061,8,51,7,13,15,0.0,51,48,11,1:31.895,230.780,11
25161,1061,815,9,11,0,16,0.0,51,50,1,1:28.617,239.317,11
25162,1061,853,210,9,19,17,0.0,51,51,18,1:32.909,228.262,11
25163,1061,854,210,47,18,18,0.0,51,50,17,1:32.862,228.377,11
25164,1061,20,117,5,8,,0.0,40,35,19,1:33.059,227.894,31
25166,1062,839,214,31,8,1,25.0,70,54,5,1:21.421,193.704,1
25167,1062,1,131,44,1,2,18.0,70,49,2,1:18.715,200.363,1
25168,1062,832,6,55,15,3,15.0,70,54,6,1:21.423,193.699,1
25169,1062,4,214,14,9,4,12.0,70,41,3,1:20.359,196.264,1
25170,1062,842,213,10,5,5,11.0,70,70,1,1:18.394,201.183,1
25171,1062,852,213,22,16,6,8.0,70,43,10,1:22.450,191.286,1
25172,1062,849,3,6,18,7,6.0,70,62,14,1:22.831,190.406,1
25173,1062,847,3,63,17,8,4.0,70,62,9,1:22.112,192.074,1
25174,1062,830,9,33,3,9,2.0,70,43,4,1:20.945,194.843,1
25175,1062,8,51,7,13,10,1.0,69,58,8,1:21.518,193.473,11
25176,1062,817,1,3,11,11,0.0,69,58,13,1:22.802,190.473,11
25177,1062,854,210,47,20,12,0.0,69,44,11,1:22.711,190.683,11
25178,1062,841,51,99,0,13,0.0,69,44,12,1:22.736,190.625,11
25185,1062,20,117,5,10,,0.0,70,60,7,1:21.459,193.613,2
25206,1064,830,9,33,1,1,25.0,72,60,3,1:13.275,209.244,1
25207,1064,1,131,44,2,2,19.0,72,72,1,1:11.097,215.654,1
25208,1064,822,131,77,3,3,15.0,72,69,2,1:12.549,211.338,1
25209,1064,842,213,10,4,4,12.0,71,57,10,1:14.818,204.929,11
25210,1064,844,6,16,5,5,10.0,71,58,9,1:14.780,205.033,11
25211,1064,4,214,14,9,6,8.0,71,60,7,1:14.323,206.294,11
25212,1064,832,6,55,6,7,6.0,71,45,13,1:15.260,203.725,11
25213,1064,815,9,11,0,8,4.0,71,59,4,1:13.461,208.714,11
25214,1064,839,214,31,8,9,2.0,71,54,8,1:14.675,205.321,11
25215,1064,846,1,4,13,10,1.0,71,48,6,1:14.236,206.535,11
25216,1064,817,1,3,10,11,0.0,71,59,11,1:14.920,204.650,11
25217,1064,840,117,18,12,12,0.0,70,57,15,1:15.611,202.780,12
25218,1064,20,117,5,15,13,0.0,70,63,5,1:13.958,207.312,12
25219,1064,841,51,99,7,14,0.0,70,66,12,1:15.125,204.091,12
25220,1064,9,51,88,16,15,0.0,70,44,14,1:15.442,203.234,12
25221,1064,849,3,6,0,16,0.0,70,25,18,1:15.790,202.301,12
25222,1064,847,3,63,11,17,0.0,69,57,16,1:15.628,202.734,6
25223,1064,854,210,47,17,18,0.0,69,36,19,1:15.927,201.936,13
25224,1064,852,213,22,14,,0.0,48,44,17,1:15.783,202.319,131
25225,1064,853,210,9,18,,0.0,41,35,20,1:16.066,201.567,9
25226,1065,817,1,3,2,1,26.0,53,53,1,1:24.812,245.894,1
25227,1065,846,1,4,3,2,18.0,53,53,3,1:24.971,245.434,1
25228,1065,822,131,77,19,3,15.0,53,34,2,1:24.827,245.850,1
25229,1065,844,6,16,5,4,12.0,53,53,6,1:25.319,244.433,1
25230,1065,815,9,11,8,5,10.0,53,53,4,1:25.156,244.901,1
25231,1065,832,6,55,6,6,8.0,53,53,8,1:25.559,243.747,1
25232,1065,840,117,18,9,7,6.0,53,52,13,1:25.853,242.912,1
25233,1065,4,214,14,10,8,4.0,53,52,7,1:25.472,243.995,1
25234,1065,847,3,63,14,9,2.0,53,53,11,1:25.835,242.963,1
25235,1065,839,214,31,12,10,1.0,53,53,9,1:25.566,243.727,1
25236,1065,849,3,6,13,11,0.0,53,50,16,1:25.953,242.630,1
25237,1065,20,117,5,11,12,0.0,53,50,15,1:25.938,242.672,1
25238,1065,841,51,99,7,13,0.0,53,50,10,1:25.718,243.295,1
25239,1065,9,51,88,17,14,0.0,53,53,12,1:25.849,242.924,1
25240,1065,854,210,47,18,15,0.0,53,52,17,1:26.707,240.520,1
25241,1065,853,210,9,16,,0.0,41,41,18,1:27.202,239.155,131
25242,1065,1,131,44,4,,0.0,25,3,14,1:25.870,242.864,4
25243,1065,830,9,33,1,,0.0,25,25,5,1:25.173,244.852,4
25244,1065,842,213,10,0,,0.0,3,2,19,1:29.005,234.310,22
25246,1066,1,131,44,4,1,25.0,53,43,2,1:37.575,215.760,1
25247,1066,830,9,33,20,2,18.0,53,28,5,1:38.396,213.959,1
25248,1066,832,6,55,2,3,15.0,53,40,12,1:39.294,212.024,1
25249,1066,817,1,3,5,4,12.0,53,24,9,1:39.124,212.388,1
25250,1066,822,131,77,16,5,10.0,53,31,3,1:38.216,214.352,1
25251,1066,4,214,14,6,6,8.0,53,44,6,1:38.686,213.331,1
25252,1066,846,1,4,1,7,7.0,53,39,1,1:37.423,216.096,1
25253,1066,8,51,7,13,8,4.0,53,34,16,1:40.289,209.921,1
25254,1066,815,9,11,8,9,2.0,53,45,10,1:39.215,212.193,1
25255,1066,847,3,63,3,10,1.0,53,40,18,1:40.596,209.280,1
25256,1066,840,117,18,7,11,0.0,53,35,17,1:40.464,209.555,1
25257,1066,20,117,5,10,12,0.0,52,44,11,1:39.251,212.116,11
25258,1066,842,213,10,11,13,0.0,52,35,4,1:38.279,214.214,11
25259,1066,839,214,31,9,14,0.0,52,34,19,1:40.598,209.276,11
25260,1066,844,6,16,19,15,0.0,52,45,7,1:38.994,212.667,11
25261,1066,841,51,99,17,16,0.0,52,39,8,1:39.058,212.530,11
25262,1066,852,213,22,12,17,0.0,52,42,13,1:39.960,210.612,11
25263,1066,853,210,9,15,18,0.0,51,24,20,1:41.713,206.982,12
25264,1066,849,3,6,18,19,0.0,47,42,14,1:40.000,210.528,3
25265,1066,854,210,47,14,,0.0,32,22,15,1:40.276,209.948,44
25266,1067,822,131,77,1,1,26.0,58,58,1,1:30.432,212.500,1
25267,1067,830,9,33,2,2,18.0,58,53,9,1:32.759,207.169,1
25268,1067,815,9,11,6,3,15.0,58,53,4,1:32.459,207.841,1
25269,1067,844,6,16,3,4,12.0,58,57,8,1:32.737,207.218,1
25270,1067,1,131,44,11,5,10.0,58,52,10,1:32.763,207.160,1
25271,1067,842,213,10,4,6,8.0,58,50,11,1:32.814,207.046,1
25272,1067,846,1,4,7,7,6.0,58,50,3,1:32.446,207.870,1
25273,1067,832,6,55,19,8,4.0,58,49,2,1:31.921,209.057,1
25274,1067,840,117,18,8,9,2.0,58,58,6,1:32.608,207.506,1
25275,1067,839,214,31,12,10,1.0,57,24,19,1:34.584,203.171,11
25276,1067,841,51,99,16,11,0.0,57,57,13,1:32.904,206.845,11
25277,1067,8,51,7,17,12,0.0,57,50,5,1:32.586,207.556,11
25278,1067,817,1,3,20,13,0.0,57,34,15,1:33.255,206.067,11
25279,1067,852,213,22,9,14,0.0,57,54,12,1:32.844,206.979,11
25280,1067,847,3,63,13,15,0.0,57,53,16,1:33.399,205.749,11
25281,1067,4,214,14,5,16,0.0,57,55,14,1:33.252,206.073,11
25282,1067,849,3,6,15,17,0.0,57,48,17,1:33.672,205.149,11
25283,1067,20,117,5,10,18,0.0,57,54,7,1:32.730,207.233,11
25284,1067,854,210,47,14,19,0.0,56,52,18,1:34.209,203.980,12
25285,1067,853,210,9,18,20,0.0,56,52,20,1:35.438,201.353,12
25286,1069,830,9,33,1,1,25.0,56,52,2,1:39.096,200.278,1
25287,1069,1,131,44,2,2,19.0,56,41,1,1:38.485,201.521,1
25288,1069,815,9,11,3,3,15.0,56,32,4,1:39.566,199.333,1
25289,1069,844,6,16,4,4,12.0,56,41,3,1:39.303,199.861,1
25290,1069,817,1,3,6,5,10.0,56,43,8,1:40.345,197.785,1
25291,1069,822,131,77,9,6,8.0,56,41,6,1:40.147,198.176,1
25292,1069,832,6,55,5,7,6.0,56,40,9,1:40.377,197.722,1
25293,1069,846,1,4,7,8,4.0,56,41,7,1:40.228,198.016,1
25294,1069,852,213,22,10,9,2.0,55,47,13,1:41.151,196.209,11
25295,1069,20,117,5,18,10,1.0,55,40,10,1:40.481,197.517,11
25296,1069,841,51,99,12,11,0.0,55,44,12,1:41.145,196.221,11
25297,1069,840,117,18,13,12,0.0,55,36,14,1:41.189,196.135,11
25298,1069,8,51,7,15,13,0.0,55,43,15,1:41.340,195.843,11
25299,1069,847,3,63,20,14,0.0,55,36,11,1:41.120,196.269,11
25300,1069,849,3,6,14,15,0.0,55,46,17,1:41.818,194.924,11
25301,1069,854,210,47,16,16,0.0,54,36,16,1:41.395,195.737,12
25302,1069,853,210,9,17,17,0.0,54,42,20,1:42.886,192.900,12
25303,1069,4,214,14,19,,0.0,49,46,5,1:40.067,198.335,65
25304,1069,839,214,31,11,,0.0,40,28,19,1:42.194,194.207,26
25305,1069,842,213,10,8,,0.0,14,12,18,1:42.015,194.547,22
25306,1070,830,9,33,3,1,25.0,71,52,2,1:18.999,196.134,1
25307,1070,1,131,44,2,2,18.0,71,66,4,1:19.820,194.116,1
25308,1070,815,9,11,4,3,15.0,71,49,3,1:19.468,194.976,1
25309,1070,842,213,10,5,4,12.0,71,66,7,1:20.510,192.453,1
25310,1070,844,6,16,8,5,10.0,71,63,9,1:20.665,192.083,1
25311,1070,832,6,55,6,6,8.0,70,63,5,1:20.081,193.484,11
25312,1070,20,117,5,9,7,6.0,70,70,6,1:20.460,192.572,11
25313,1070,8,51,7,10,8,4.0,70,63,11,1:20.713,191.969,11
25314,1070,4,214,14,12,9,2.0,70,54,10,1:20.711,191.973,11
25315,1070,846,1,4,18,10,1.0,70,67,8,1:20.617,192.197,11
25316,1070,841,51,99,11,11,0.0,70,68,16,1:21.523,190.061,11
25317,1070,817,1,3,7,12,0.0,70,40,13,1:21.069,191.126,11
25318,1070,839,214,31,19,13,0.0,70,67,14,1:21.348,190.470,11
25319,1070,840,117,18,20,14,0.0,69,61,12,1:20.930,191.454,12
25320,1070,822,131,77,1,15,0.0,69,69,1,1:17.774,199.223,12
25321,1070,847,3,63,16,16,0.0,69,61,18,1:22.016,188.919,12
25322,1070,849,3,6,13,17,0.0,69,66,17,1:21.546,190.008,12
25323,1070,853,210,9,15,18,0.0,68,61,15,1:21.402,190.344,13
25326,1071,1,131,44,10,1,25.0,71,46,2,1:11.982,215.503,1
25327,1071,830,9,33,2,2,18.0,71,47,3,1:12.486,214.005,1
25328,1071,822,131,77,1,3,15.0,71,49,4,1:12.526,213.887,1
25329,1071,815,9,11,4,4,13.0,71,71,1,1:11.010,218.453,1
25330,1071,844,6,16,6,5,10.0,71,61,7,1:12.822,213.018,1
25331,1071,832,6,55,3,6,8.0,71,63,6,1:12.710,213.346,1
25332,1071,842,213,10,7,7,6.0,70,53,8,1:13.227,211.839,11
25333,1071,839,214,31,8,8,4.0,70,48,16,1:14.430,208.415,11
25334,1071,4,214,14,12,9,2.0,70,37,12,1:13.922,209.848,11
25335,1071,846,1,4,5,10,1.0,70,53,10,1:13.761,210.306,11
25336,1071,20,117,5,9,11,0.0,70,69,9,1:13.634,210.668,11
25337,1071,8,51,7,0,12,0.0,70,54,5,1:12.621,213.607,11
25338,1071,847,3,63,17,13,0.0,70,45,15,1:14.355,208.626,11
25339,1071,841,51,99,13,14,0.0,70,44,14,1:14.227,208.985,11
25340,1071,852,213,22,15,15,0.0,70,62,13,1:14.204,209.050,11
25341,1071,849,3,6,16,16,0.0,70,57,18,1:14.616,207.896,11
25342,1071,853,210,9,19,17,0.0,69,36,19,1:14.954,206.958,12
25343,1071,854,210,47,18,18,0.0,69,66,11,1:13.793,210.215,12
25344,1071,817,1,3,11,,0.0,49,40,17,1:14.443,208.379,75
25345,1071,840,117,18,14,,0.0,47,25,20,1:15.344,205.887,130
25346,1051,1,131,44,1,1,25.0,57,50,2,1:25.084,227.633,1
25347,1051,830,9,33,7,2,19.0,57,57,1,1:23.196,232.799,1
25348,1051,4,214,14,3,3,15.0,57,48,10,1:26.682,223.437,1
25349,1051,815,9,11,11,4,12.0,57,49,3,1:25.613,226.227,1
25350,1051,839,214,31,9,5,10.0,57,46,13,1:27.061,222.464,1
25351,1051,840,117,18,12,6,8.0,57,44,17,1:27.356,221.713,1
25352,1051,832,6,55,5,7,6.0,57,46,9,1:26.570,223.726,1
25353,1051,844,6,16,13,8,4.0,57,46,8,1:26.555,223.765,1
25354,1051,846,1,4,4,9,2.0,56,51,4,1:25.746,225.876,11
25355,1051,20,117,5,10,10,1.0,56,53,7,1:26.434,224.078,11
25356,1051,842,213,10,2,11,0.0,56,46,11,1:27.019,222.572,11
25357,1051,817,1,3,14,12,0.0,56,50,14,1:27.198,222.115,11
25358,1051,852,213,22,8,13,0.0,56,50,12,1:27.043,222.510,11
25359,1051,8,51,7,16,14,0.0,56,53,6,1:26.358,224.275,11
25360,1051,841,51,99,18,15,0.0,56,40,18,1:27.823,220.534,11
25361,1051,854,210,47,19,16,0.0,56,46,19,1:28.412,219.065,11
25362,1051,847,3,63,15,17,0.0,55,55,5,1:25.768,225.818,12
25363,1051,853,210,9,20,18,0.0,55,55,16,1:27.340,221.754,12
25364,1051,849,3,6,17,,0.0,50,44,20,1:28.732,218.275,29
25365,1051,822,131,77,6,,0.0,48,39,15,1:27.246,221.992,137
25366,1072,1,131,44,1,1,26.0,50,47,1,1:30.734,244.962,1
25367,1072,830,9,33,3,2,18.0,50,35,3,1:31.488,242.943,1
25368,1072,822,131,77,2,3,15.0,50,47,2,1:31.408,243.155,1
25369,1072,839,214,31,9,4,12.0,50,47,6,1:31.797,242.125,1
25370,1072,817,1,3,11,5,10.0,50,43,11,1:32.716,239.725,1
25371,1072,842,213,10,6,6,8.0,50,46,9,1:32.297,240.813,1
25372,1072,844,6,16,4,7,6.0,50,46,4,1:31.601,242.643,1
25373,1072,832,6,55,15,8,4.0,50,37,7,1:31.851,241.983,1
25374,1072,841,51,99,10,9,2.0,50,37,15,1:32.865,239.340,1
25375,1072,846,1,4,7,10,1.0,50,49,8,1:31.914,241.817,1
25376,1072,840,117,18,18,11,0.0,50,45,14,1:32.804,239.498,1
25377,1072,849,3,6,16,12,0.0,50,49,12,1:32.751,239.635,1
25378,1072,4,214,14,13,13,0.0,49,46,5,1:31.633,242.558,11
25379,1072,852,213,22,8,14,0.0,49,44,10,1:32.506,240.269,11
25380,1072,8,51,7,12,15,0.0,49,45,13,1:32.778,239.565,11
25381,1072,20,117,5,17,,0.0,44,41,16,1:34.030,236.375,130
25382,1072,815,9,11,5,,0.0,14,9,17,1:34.138,236.104,4
25383,1072,853,210,9,20,,0.0,14,7,20,1:37.043,229.036,4
25384,1072,847,3,63,14,,0.0,14,7,19,1:36.130,231.211,4
25385,1072,854,210,47,19,,0.0,8,8,18,1:36.043,231.421,3
25386,1073,830,9,33,1,1,26.0,58,39,1,1:26.103,220.800,1
25387,1073,1,131,44,2,2,18.0,58,43,3,1:26.615,219.495,1
25388,1073,832,6,55,5,3,15.0,58,51,9,1:27.618,216.982,1
25389,1073,852,213,22,8,4,12.0,58,50,7,1:27.496,217.285,1
25390,1073,842,213,10,12,5,10.0,58,49,6,1:27.342,217.668,1
25391,1073,822,131,77,6,6,8.0,58,51,5,1:26.862,218.871,1
25392,1073,846,1,4,3,7,6.0,58,58,4,1:26.762,219.123,1
25393,1073,4,214,14,11,8,4.0,58,58,8,1:27.607,217.010,1
25394,1073,839,214,31,9,9,2.0,58,58,10,1:28.249,215.431,1
25395,1073,844,6,16,7,10,1.0,58,40,12,1:28.433,214.983,1
25396,1073,20,117,5,15,11,0.0,58,58,11,1:28.303,215.299,1
25397,1073,817,1,3,10,12,0.0,57,48,14,1:28.723,214.280,11
25398,1073,840,117,18,13,13,0.0,57,48,13,1:28.567,214.657,11
25399,1073,854,210,47,19,14,0.0,57,42,17,1:29.457,212.522,11
25400,1073,815,9,11,4,15,0.0,55,51,2,1:26.419,219.993,5
25401,1073,849,3,6,16,,0.0,50,30,15,1:29.293,212.912,3
25402,1073,841,51,99,14,,0.0,33,33,16,1:29.442,212.557,6
25403,1073,847,3,63,17,,0.0,26,23,19,1:30.647,209.732,6
25404,1073,8,51,7,18,,0.0,25,23,18,1:29.698,211.951,23
25406,1074,844,6,16,1,1,26.0,57,51,1,1:34.570,206.018,1
25407,1074,832,6,55,3,2,18.0,57,52,3,1:35.740,203.501,1
25408,1074,1,131,44,5,3,15.0,57,53,5,1:36.228,202.469,1
25409,1074,847,131,63,9,4,12.0,57,56,6,1:36.302,202.313,1
25410,1074,825,210,20,7,5,10.0,57,53,8,1:36.623,201.641,1
25411,1074,822,51,77,6,6,8.0,57,53,7,1:36.599,201.691,1
25412,1074,839,214,31,11,7,6.0,57,53,14,1:37.110,200.630,1
25413,1074,852,213,22,16,8,4.0,57,53,13,1:37.104,200.642,1
25414,1074,4,214,14,8,9,2.0,57,44,10,1:36.733,201.412,1
25415,1074,855,51,24,15,10,1.0,57,39,9,1:36.685,201.512,1
25416,1074,854,210,47,12,11,0.0,57,37,11,1:36.956,200.948,1
25417,1074,840,117,18,19,12,0.0,57,49,15,1:37.146,200.555,1
25418,1074,848,3,23,14,13,0.0,57,50,18,1:37.355,200.125,1
25419,1074,817,1,3,18,14,0.0,57,50,16,1:37.261,200.318,1
25420,1074,846,1,4,13,15,0.0,57,51,12,1:36.988,200.882,1
25421,1074,849,3,6,20,16,0.0,57,51,20,1:38.251,198.300,1
25422,1074,807,117,27,17,17,0.0,57,49,19,1:38.201,198.401,1
25423,1074,815,9,11,4,18,0.0,56,52,4,1:36.089,202.762,32
25424,1074,830,9,1,2,19,0.0,54,51,2,1:35.440,204.140,32
25425,1074,842,213,10,10,,0.0,44,34,17,1:37.324,200.189,131
25426,1075,830,9,1,4,1,25.0,50,50,2,1:31.772,242.191,1
25427,1075,844,6,16,2,2,19.0,50,48,1,1:31.634,242.556,1
25428,1075,832,6,55,3,3,15.0,50,48,3,1:31.905,241.841,1
25429,1075,815,9,11,1,4,12.0,50,46,4,1:32.042,241.481,1
25430,1075,847,131,63,6,5,10.0,50,43,7,1:32.821,239.454,1
25431,1075,839,214,31,5,6,8.0,50,46,9,1:33.103,238.729,1
25432,1075,846,1,4,11,7,6.0,50,46,5,1:32.753,239.629,1
25433,1075,842,213,10,9,8,4.0,50,42,10,1:33.468,237.796,1
25434,1075,825,210,20,10,9,2.0,50,48,6,1:32.779,239.562,1
25435,1075,1,131,44,15,10,1.0,50,47,8,1:32.997,239.001,1
25436,1075,855,51,24,12,11,0.0,50,45,13,1:33.924,236.642,1
25437,1075,807,117,27,17,12,0.0,50,47,11,1:33.651,237.332,1
25438,1075,840,117,18,13,13,0.0,49,46,16,1:34.446,235.334,11
25439,1075,848,3,23,16,14,0.0,47,46,15,1:34.368,235.528,130
25440,1075,822,51,77,8,,0.0,36,31,14,1:33.979,236.503,141
25441,1075,4,214,14,7,,0.0,35,33,12,1:33.831,236.876,103
25442,1075,817,1,3,14,,0.0,35,34,17,1:34.487,235.232,6
25443,1075,849,3,6,18,,0.0,14,9,18,1:37.530,227.892,3
25446,1076,844,6,16,1,1,26.0,58,58,1,1:20.260,236.740,1
25447,1076,815,9,11,3,2,18.0,58,58,3,1:21.094,234.305,1
25448,1076,847,131,63,6,3,15.0,58,53,4,1:21.495,233.152,1
25449,1076,1,131,44,5,4,12.0,58,51,7,1:21.886,232.039,1
25450,1076,846,1,4,4,5,10.0,58,55,8,1:22.248,231.018,1
25451,1076,817,1,3,7,6,8.0,58,54,9,1:22.451,230.449,1
25452,1076,839,214,31,8,7,6.0,58,58,10,1:22.469,230.399,1
25453,1076,822,51,77,12,8,4.0,58,54,5,1:21.651,232.707,1
25454,1076,842,213,10,11,9,2.0,58,52,13,1:22.731,229.669,1
25455,1076,848,3,23,20,10,1.0,58,54,12,1:22.589,230.064,1
25456,1076,855,51,24,14,11,0.0,58,55,11,1:22.541,230.198,1
25457,1076,840,117,18,19,12,0.0,58,48,17,1:23.592,227.304,1
25458,1076,854,210,47,15,13,0.0,57,55,14,1:23.006,228.908,11
25459,1076,825,210,20,16,14,0.0,57,44,15,1:23.071,228.729,11
25460,1076,852,213,22,13,15,0.0,57,56,16,1:23.342,227.985,11
25461,1076,849,3,6,18,16,0.0,57,49,18,1:23.882,226.518,11
25462,1076,4,214,14,10,17,0.0,57,57,2,1:20.846,235.024,11
25463,1076,830,9,1,2,,0.0,38,37,6,1:21.677,232.633,95
25464,1076,20,117,5,17,,0.0,22,17,19,1:25.189,223.042,3
25466,1077,830,9,1,1,1,26.0,63,55,1,1:18.446,225.281,1
25467,1077,815,9,11,3,2,18.0,63,52,3,1:18.949,223.845,1
25468,1077,846,1,4,5,3,15.0,63,61,7,1:20.903,218.439,1
25469,1077,847,131,63,11,4,12.0,63,57,8,1:20.962,218.280,1
25470,1077,822,51,77,7,5,10.0,63,43,6,1:20.758,218.831,1
25471,1077,844,6,16,2,6,8.0,63,63,2,1:18.574,224.914,1
25472,1077,852,213,22,12,7,6.0,63,61,5,1:20.544,219.412,1
25473,1077,20,117,5,13,8,4.0,63,47,9,1:21.211,217.610,1
25474,1077,825,210,20,8,9,2.0,63,61,10,1:21.238,217.538,1
25475,1077,840,117,18,15,10,1.0,62,46,16,1:21.750,216.176,11
25476,1077,848,3,23,18,11,0.0,62,61,17,1:21.757,216.157,11
25477,1077,842,213,10,17,12,0.0,62,34,15,1:21.713,216.274,11
25478,1077,1,131,44,14,13,0.0,62,50,13,1:21.419,217.054,11
25479,1077,839,214,31,16,14,0.0,62,37,18,1:21.887,215.814,11
25480,1077,855,51,24,0,15,0.0,62,61,11,1:21.286,217.410,11
25481,1077,849,3,6,19,16,0.0,62,62,12,1:21.338,217.271,11
25482,1077,854,210,47,10,17,0.0,62,55,4,1:18.999,223.704,11
25483,1077,817,1,3,6,18,0.0,62,61,14,1:21.577,216.634,11
25484,1077,4,214,14,9,,0.0,6,5,19,1:39.685,177.282,130
25486,1078,830,9,1,3,1,26.0,57,54,1,1:31.361,213.255,1
25487,1078,844,6,16,1,2,18.0,57,53,2,1:31.488,212.959,1
25488,1078,832,6,55,2,3,15.0,57,56,3,1:31.790,212.258,1
25489,1078,815,9,11,4,4,12.0,57,54,4,1:31.819,212.191,1
25490,1078,847,131,63,12,5,10.0,57,56,5,1:32.195,211.325,1
25491,1078,1,131,44,6,6,8.0,57,55,7,1:32.941,209.629,1
25492,1078,822,51,77,5,7,6.0,57,56,10,1:33.184,209.083,1
25493,1078,839,214,31,20,8,4.0,57,56,9,1:33.163,209.130,1
25494,1078,848,3,23,18,9,2.0,57,57,15,1:33.447,208.494,1
25495,1078,840,117,18,0,10,1.0,57,52,12,1:33.312,208.796,1
25496,1078,4,214,14,11,11,0.0,57,53,13,1:33.331,208.753,1
25497,1078,852,213,22,9,12,0.0,57,55,8,1:33.035,209.417,1
25498,1078,817,1,3,14,13,0.0,57,56,11,1:33.265,208.901,1
25499,1078,849,3,6,19,14,0.0,57,53,18,1:34.169,206.896,1
25500,1078,854,210,47,15,15,0.0,57,57,6,1:32.528,210.565,1
25501,1078,825,210,20,16,16,0.0,56,52,17,1:33.511,208.351,33
25502,1078,20,117,5,0,17,0.0,54,50,16,1:33.479,208.423,4
25503,1078,842,213,10,7,,0.0,45,38,19,1:34.487,206.199,22
25504,1078,846,1,4,8,,0.0,39,37,14,1:33.411,208.575,4
25505,1078,855,51,24,17,,0.0,6,4,20,1:35.731,203.520,47
25506,1079,830,9,1,2,1,25.0,66,46,4,1:25.456,196.943,1
25507,1079,815,9,11,5,2,19.0,66,55,1,1:24.108,200.099,1
25508,1079,847,131,63,4,3,15.0,66,53,3,1:24.636,198.851,1
25509,1079,832,6,55,3,4,12.0,66,49,7,1:25.985,195.731,1
25510,1079,1,131,44,6,5,10.0,66,51,2,1:24.253,199.755,1
25511,1079,822,51,77,7,6,8.0,66,36,8,1:26.395,194.802,1
25512,1079,839,214,31,12,7,6.0,66,54,6,1:25.935,195.845,1
25513,1079,846,1,4,11,8,4.0,66,53,5,1:25.619,196.568,1
25514,1079,4,214,14,20,9,2.0,65,56,9,1:26.599,194.344,11
25515,1079,852,213,22,13,10,1.0,65,59,10,1:26.828,193.831,11
25516,1079,20,117,5,16,11,0.0,65,59,18,1:27.629,192.059,11
25517,1079,817,1,3,9,12,0.0,65,54,15,1:27.285,192.816,11
25518,1079,842,213,10,14,13,0.0,65,51,12,1:26.987,193.477,11
25519,1079,854,210,47,10,14,0.0,65,32,16,1:27.447,192.459,11
25520,1079,840,117,18,17,15,0.0,65,54,11,1:26.876,193.724,11
25521,1079,849,3,6,19,16,0.0,64,52,14,1:27.246,192.902,12
25522,1079,825,210,20,8,17,0.0,64,3,17,1:27.537,192.261,12
25523,1079,848,3,23,18,18,0.0,64,56,19,1:28.281,190.641,12
25524,1079,855,51,24,15,,0.0,28,12,20,1:28.415,190.352,75
25525,1079,844,6,16,1,,0.0,27,25,13,1:27.030,193.381,101
25526,1080,815,9,11,3,1,25.0,64,46,4,1:16.028,158.010,1
25527,1080,832,6,55,2,2,18.0,64,47,7,1:16.421,157.197,1
25528,1080,830,9,1,4,3,15.0,64,47,5,1:16.052,157.960,1
25529,1080,844,6,16,1,4,12.0,64,46,6,1:16.249,157.552,1
25530,1080,847,131,63,6,5,10.0,64,42,8,1:16.830,156.360,1
25531,1080,846,1,4,5,6,9.0,64,55,1,1:14.693,160.834,1
25532,1080,4,214,14,7,7,6.0,64,50,3,1:15.882,158.314,1
25533,1080,1,131,44,8,8,4.0,64,51,9,1:17.203,155.605,1
25534,1080,822,51,77,12,9,2.0,64,57,14,1:17.600,154.809,1
25535,1080,20,117,5,9,10,1.0,64,54,12,1:17.558,154.893,1
25536,1080,842,213,10,17,11,0.0,64,61,10,1:17.344,155.321,1
25537,1080,839,214,31,10,12,0.0,64,50,13,1:17.571,154.867,1
25538,1080,817,1,3,14,13,0.0,64,59,11,1:17.532,154.945,1
25539,1080,840,117,18,18,14,0.0,64,56,15,1:17.672,154.665,1
25540,1080,849,3,6,19,15,0.0,63,43,18,1:18.579,152.880,11
